Date,CCG,Nitrogen dioxide,Ozone,PM10 particulate matter (Hourly measured),PM2.5 particulate matter (Hourly measured),Sulphur dioxide
2007-01-21,Oxford,28.375,68.58333333333333,15.833333333333334,,
2007-01-21,Reading,10.666666666666666,,,,
2007-01-21,Watford,17.875,56.0,10.666666666666666,,
2007-01-22,Hammersmith and Fulham,42.979799592391316,,12.035144927536233,,
2007-01-22,Oxford,47.333333333333336,46.25,23.833333333333332,,
2007-01-22,Reading,29.186363636363637,,,,
2007-01-22,Watford,37.708333333333336,31.304347826086957,15.75,,
2007-01-23,Hammersmith and Fulham,52.95632812499999,,16.81875,,
2007-01-23,Oxford,85.875,27.333333333333332,33.375,,
2007-01-23,Reading,37.862500000000004,,,,
2007-01-23,Watford,46.5,29.166666666666668,20.125,,
2007-01-24,Hammersmith and Fulham,70.200703125,,18.470833333333335,,
2007-01-24,Oxford,91.79166666666667,30.833333333333332,19.791666666666668,,
2007-01-24,Reading,44.6875,,,,
2007-01-24,Watford,51.958333333333336,19.333333333333332,17.333333333333332,,
2007-01-25,Hammersmith and Fulham,64.248046875,,20.666666666666664,,
2007-01-25,Oxford,95.75,29.916666666666668,39.625,,
2007-01-25,Reading,53.21818181818182,,,,
2007-01-25,Watford,62.166666666666664,22.0,31.666666666666668,,
2007-01-26,Hammersmith and Fulham,79.94648437500001,,29.964583333333337,,
2007-01-26,Oxford,97.70833333333333,23.083333333333332,27.833333333333332,,
2007-01-26,Reading,46.41304347826087,,,,
2007-01-26,Watford,62.25,7.333333333333333,25.8,,
2007-01-27,Hammersmith and Fulham,63.084609375,,24.229166666666664,,
2007-01-27,Oxford,86.41666666666667,34.5,22.625,,
2007-01-27,Reading,31.91363636363636,,,,
2007-01-27,Watford,44.666666666666664,14.75,,,
2007-01-28,Hammersmith and Fulham,46.68890625,,10.666666666666668,,
2007-01-28,Oxford,49.583333333333336,60.166666666666664,19.666666666666668,,
2007-01-28,Reading,9.863636363636363,,,,
2007-01-28,Watford,22.526315789473685,45.05263157894737,,,
2007-01-29,Hammersmith and Fulham,63.602578124999994,,25.664583333333333,,
2007-01-29,Oxford,83.83333333333333,22.666666666666668,30.416666666666668,,
2007-01-29,Reading,41.25652173913044,,,,
2007-01-29,Watford,66.58333333333333,3.6923076923076925,,,
2007-01-30,Hammersmith and Fulham,71.58726562500001,,37.33958333333334,,
2007-01-30,Oxford,84.75,22.0,39.791666666666664,,
2007-01-30,Reading,50.18260869565218,,,,
2007-01-30,Watford,49.041666666666664,12.166666666666666,35.083333333333336,,
2007-01-31,Hammersmith and Fulham,72.96187499999999,,21.398903508771927,,
2007-01-31,Oxford,78.29166666666667,29.25,20.333333333333332,,
2007-01-31,Reading,46.60833333333334,,,,
2007-01-31,Watford,52.833333333333336,13.666666666666666,23.833333333333332,,
2007-02-01,Hammersmith and Fulham,86.81156249999998,,33.650000000000006,,8.406024999999998
2007-02-01,Oxford,83.54166666666667,15.75,32.833333333333336,,
2007-02-01,Reading,57.42272727272727,,,,
2007-02-01,Watford,52.5,4.714285714285714,30.458333333333332,,
2007-02-02,Hammersmith and Fulham,61.05656249999999,,25.429166666666667,,5.998112083333333
2007-02-02,Oxford,81.0,23.5,39.0,,
2007-02-02,Reading,47.25909090909091,,,,
2007-02-02,Watford,63.23076923076923,17.142857142857142,35.083333333333336,,
2007-02-03,Hammersmith and Fulham,80.328984375,,32.12083333333334,,4.567878333333333
2007-02-03,Oxford,104.70833333333333,11.416666666666666,62.291666666666664,,
2007-02-03,Reading,59.81818181818182,,,,
2007-02-03,Watford,74.95833333333333,7.75,45.875,,
2007-02-04,Hammersmith and Fulham,82.76343750000002,,44.04375,,11.685785833333334
2007-02-04,Oxford,83.04166666666667,9.25,52.958333333333336,,
2007-02-04,Reading,59.21363636363637,,,,
2007-02-04,Watford,60.583333333333336,6.25,40.541666666666664,,
2007-02-05,Hammersmith and Fulham,64.008984375,,38.49791666666667,,5.739941428571427
2007-02-05,Oxford,91.75,6.666666666666667,46.875,,
2007-02-05,Reading,52.64090909090908,,,,
2007-02-05,Watford,62.916666666666664,5.0,43.75,,
2007-02-06,Hammersmith and Fulham,75.79078125000001,,34.09375000000001,,9.01379875
2007-02-06,Oxford,102.45833333333333,7.0,61.416666666666664,,
2007-02-06,Reading,60.38636363636365,,,,
2007-02-06,Watford,79.79166666666667,6.5,56.541666666666664,,
2007-02-07,Hammersmith and Fulham,124.79859374999998,,62.54981884057972,,17.07410833333333
2007-02-07,Oxford,103.45833333333333,8.25,55.5,,
2007-02-07,Reading,62.18260869565218,,,,
2007-02-07,Watford,86.95833333333333,7.166666666666667,67.95833333333333,,
2007-02-08,Hammersmith and Fulham,75.12937500000001,,21.245833333333334,,9.60141416666667
2007-02-08,Oxford,80.04166666666667,20.416666666666668,19.083333333333332,,
2007-02-08,Reading,50.900000000000006,,,,
2007-02-08,Watford,59.375,13.75,21.5,,
2007-02-09,Hammersmith and Fulham,70.65890625,,28.383333333333333,,15.233652499999998
2007-02-09,Oxford,82.625,15.666666666666666,21.958333333333332,,
2007-02-09,Watford,52.52173913043478,11.217391304347826,24.5,,
2007-02-10,Hammersmith and Fulham,75.69914062500001,,22.69375,,7.838567916666666
2007-02-10,Oxford,61.375,28.916666666666668,18.041666666666668,,
2007-02-10,Watford,52.541666666666664,20.0,17.083333333333332,,
2007-02-11,Hammersmith and Fulham,52.769062500000004,,17.93125,,4.656574999999998
2007-02-11,Oxford,29.333333333333332,71.75,17.875,,
2007-02-11,Watford,19.875,64.58333333333333,14.791666666666666,,
2007-02-12,Hammersmith and Fulham,60.52265625,,14.100000000000001,,5.199842083333332
2007-02-12,Oxford,59.375,63.166666666666664,19.375,,
2007-02-12,Watford,26.416666666666668,60.833333333333336,11.083333333333334,,
2007-02-13,Hammersmith and Fulham,68.34398437499999,,24.477083333333336,,7.15116875
2007-02-13,Oxford,49.75,52.083333333333336,25.916666666666668,,
2007-02-13,Watford,35.208333333333336,40.583333333333336,20.333333333333332,,
2007-02-14,Hammersmith and Fulham,70.3129585597826,,20.013858695652175,,6.154777391304347
2007-02-14,Oxford,69.125,36.0,38.458333333333336,,
2007-02-14,Watford,50.791666666666664,27.916666666666668,21.833333333333332,,
2007-02-15,Hammersmith and Fulham,87.44337053571428,,26.370833333333334,,10.935031904761908
2007-02-15,Oxford,41.34782608695652,40.416666666666664,24.958333333333332,,
2007-02-15,Watford,50.130434782608695,27.043478260869566,25.52173913043478,,
2007-02-16,Hammersmith and Fulham,86.89073029891307,,31.449275362318843,,10.365940869565216
2007-02-16,Oxford,56.166666666666664,24.833333333333332,33.875,,
2007-02-16,Watford,61.0,15.043478260869565,23.1,,
2007-02-17,Hammersmith and Fulham,60.24773437500002,,31.12083333333333,,5.477019166666667
2007-02-17,Oxford,71.20833333333333,10.0,47.583333333333336,,
2007-02-17,Watford,47.416666666666664,9.5,,,
2007-02-18,Hammersmith and Fulham,52.7053125,,16.981250000000003,,2.683074166666666
2007-02-18,Oxford,53.541666666666664,36.5,29.458333333333332,,
2007-02-18,Watford,34.208333333333336,39.166666666666664,19.833333333333332,,
2007-02-19,Hammersmith and Fulham,81.14179687499998,,41.295833333333334,,8.825318333333332
2007-02-19,Oxford,36.25,29.916666666666668,25.708333333333332,,
2007-02-19,Watford,39.333333333333336,20.5,37.65,,
2007-02-20,Hammersmith and Fulham,80.27909307065218,,30.74646739130435,,7.427381739130432
2007-02-20,Oxford,39.666666666666664,38.416666666666664,22.083333333333332,,
2007-02-20,Watford,46.791666666666664,22.583333333333332,26.347826086956523,,
2007-02-21,Hammersmith and Fulham,78.98625,,22.422916666666666,,5.299625833333331
2007-02-21,Oxford,50.291666666666664,46.083333333333336,17.583333333333332,,
2007-02-21,Watford,43.125,37.833333333333336,22.333333333333332,,
2007-02-22,Hammersmith and Fulham,81.17765625000001,,25.639583333333334,,6.3196375
2007-02-22,Oxford,42.458333333333336,50.25,23.541666666666668,,
2007-02-22,Reading,,,21.70434782608696,,
2007-02-22,Watford,39.041666666666664,40.083333333333336,18.38095238095238,,
2007-02-23,Hammersmith and Fulham,81.914765625,,26.804166666666667,,4.789619999999999
2007-02-23,Oxford,40.958333333333336,63.8,19.434782608695652,,
2007-02-23,Reading,,,25.279166666666658,,
2007-02-23,Watford,37.625,53.083333333333336,19.708333333333332,,
2007-02-24,Hammersmith and Fulham,67.95351562500001,,19.858333333333334,,3.5478666666666663
2007-02-24,Oxford,49.791666666666664,60.916666666666664,18.166666666666668,,
2007-02-24,Reading,,,14.75,,
2007-02-24,Watford,27.5,56.583333333333336,14.833333333333334,,
2007-02-25,Hammersmith and Fulham,46.665,,7.25625,,-0.8647924999999997
2007-02-25,Oxford,49.958333333333336,66.16666666666667,13.708333333333334,,
2007-02-25,Reading,,,5.268421052631578,,
2007-02-25,Watford,23.82608695652174,57.166666666666664,7.333333333333333,,
2007-02-26,Hammersmith and Fulham,59.004609374999994,,12.333333333333332,,2.0511104166666665
2007-02-26,Oxford,64.16666666666667,49.666666666666664,24.5,,
2007-02-26,Reading,,,12.954166666666666,,
2007-02-26,Watford,49.125,41.25,17.565217391304348,,
2007-02-27,Hammersmith and Fulham,84.950859375,,20.12291666666666,,6.197679583333334
2007-02-27,Oxford,38.708333333333336,45.166666666666664,14.75,,
2007-02-27,Reading,,,14.841666666666669,,
2007-02-27,Watford,43.26086956521739,30.08695652173913,17.375,,
2007-02-28,Hammersmith and Fulham,60.31546875,,20.824184782608697,,2.4724195833333327
2007-02-28,Oxford,27.625,80.25,24.608695652173914,,
2007-02-28,Reading,,,16.008333333333333,,
2007-02-28,Watford,16.208333333333332,79.66666666666667,18.166666666666668,,
2007-03-01,Hammersmith and Fulham,59.016562499999985,,14.572916666666668,,0.33261250000000003
2007-03-01,Oxford,53.958333333333336,67.16666666666667,23.333333333333332,,
2007-03-01,Reading,,,13.275000000000004,,
2007-03-01,Watford,20.375,72.41666666666667,12.458333333333334,,
2007-03-02,Hammersmith and Fulham,77.34070312499998,,20.760416666666668,,5.355061249999999
2007-03-02,Oxford,51.708333333333336,48.0,17.083333333333332,,
2007-03-02,Reading,,,21.108333333333334,,
2007-03-02,Watford,40.416666666666664,42.75,17.291666666666668,,
2007-03-03,Hammersmith and Fulham,60.466875,,10.414583333333333,,2.106545833333333
2007-03-03,Oxford,64.04166666666667,59.166666666666664,23.708333333333332,,
2007-03-03,Reading,,,11.504166666666668,,
2007-03-03,Watford,33.541666666666664,52.083333333333336,9.666666666666666,,
2007-03-04,Hammersmith and Fulham,64.68632812499999,,17.43958333333334,,2.76068375
2007-03-04,Oxford,30.5,51.916666666666664,11.625,,
2007-03-04,Reading,,,17.63333333333333,,
2007-03-04,Watford,35.458333333333336,43.5,14.333333333333334,,
2007-03-05,Hammersmith and Fulham,62.82562500000001,,17.566666666666666,,2.8050320833333333
2007-03-05,Oxford,22.125,80.75,14.541666666666666,,
2007-03-05,Reading,,,14.062499999999998,,
2007-03-05,Watford,20.708333333333332,79.58333333333333,13.958333333333334,,
2007-03-06,Hammersmith and Fulham,73.06205357142856,,21.20520833333333,,3.370473333333333
2007-03-06,Oxford,48.5,70.58333333333333,24.791666666666668,,
2007-03-06,Reading,,,18.95,,
2007-03-06,Watford,36.416666666666664,67.58333333333333,17.166666666666668,,
2007-03-07,Hammersmith and Fulham,68.30015624999999,,19.195833333333336,,2.6165516666666666
2007-03-07,Oxford,70.75,53.25,32.041666666666664,,
2007-03-07,Reading,,,17.74166666666667,,
2007-03-07,Watford,57.583333333333336,29.416666666666668,21.708333333333332,,
2007-03-08,Hammersmith and Fulham,66.29080528846154,,30.75280797101449,,4.912430769230769
2007-03-08,Oxford,65.29166666666667,42.333333333333336,32.333333333333336,,
2007-03-08,Reading,,,25.900000000000002,,
2007-03-08,Watford,51.583333333333336,29.666666666666668,24.291666666666668,,
2007-03-09,Hammersmith and Fulham,52.18051339285715,,17.771969696969695,,-2.1477264285714286
2007-03-09,Oxford,64.66666666666667,64.08333333333333,28.083333333333332,,
2007-03-09,Reading,,,17.004166666666666,,
2007-03-09,Watford,41.458333333333336,52.666666666666664,18.875,,
2007-03-10,Hammersmith and Fulham,62.0925,,24.072916666666668,,1.286101666666667
2007-03-10,Oxford,52.208333333333336,50.916666666666664,28.166666666666668,,
2007-03-10,Reading,,,20.608333333333338,,
2007-03-10,Watford,37.25,42.25,22.666666666666668,,
2007-03-11,Hammersmith and Fulham,65.347734375,,25.80625,,2.3282875
2007-03-11,Oxford,31.875,59.75,18.208333333333332,,
2007-03-11,Reading,,,23.658333333333335,,
2007-03-11,Watford,33.5,55.5,22.0,,
2007-03-12,Hammersmith and Fulham,76.72312500000001,,26.34583333333334,,2.9935124999999996
2007-03-12,Oxford,60.291666666666664,50.25,22.333333333333332,,
2007-03-12,Reading,,,26.579166666666662,,
2007-03-12,Watford,55.541666666666664,33.916666666666664,23.208333333333332,,
2007-03-13,Hammersmith and Fulham,68.79421875,,22.391666666666666,,3.29286375
2007-03-13,Oxford,80.66666666666667,33.25,28.541666666666668,,
2007-03-13,Reading,,,21.504166666666666,,
2007-03-13,Watford,61.291666666666664,23.130434782608695,21.0,,
2007-03-14,Hammersmith and Fulham,118.71046875000002,,34.7875,,6.508117916666666
2007-03-14,Oxford,82.54166666666667,23.916666666666668,33.041666666666664,,
2007-03-14,Reading,,,30.77916666666667,,
2007-03-14,Watford,60.391304347826086,20.695652173913043,28.833333333333332,,
2007-03-15,Hammersmith and Fulham,72.26745535714285,,27.020833333333336,,2.9935125
2007-03-15,Oxford,70.16666666666667,49.416666666666664,27.875,,
2007-03-15,Reading,,,26.366666666666664,,
2007-03-15,Watford,46.208333333333336,38.333333333333336,27.458333333333332,,
2007-03-16,Hammersmith and Fulham,59.78156250000001,,20.908333333333335,,1.906978333333333
2007-03-16,Oxford,70.79166666666667,56.416666666666664,22.041666666666668,,
2007-03-16,Reading,,,20.2,,
2007-03-16,Watford,33.833333333333336,55.75,18.625,,
2007-03-17,Hammersmith and Fulham,52.103671875,,21.09791666666667,,0.4878316666666665
2007-03-17,Oxford,29.291666666666668,81.75,23.75,,
2007-03-17,Reading,,,18.70416666666667,,
2007-03-17,Watford,11.833333333333334,87.66666666666667,17.791666666666668,,
2007-03-18,Hammersmith and Fulham,29.097890624999998,,10.48125,,-0.35478666666666675
2007-03-18,Oxford,26.958333333333332,81.83333333333333,9.833333333333334,,
2007-03-18,Reading,,,6.583333333333333,,
2007-03-18,Watford,7.458333333333333,87.16666666666667,8.458333333333334,,
2007-03-19,Hammersmith and Fulham,42.636796875,,8.954166666666667,,0.7206604166666666
2007-03-19,Oxford,44.166666666666664,60.72727272727273,19.333333333333332,,
2007-03-19,Reading,,,11.795833333333336,,
2007-03-19,Watford,28.541666666666668,57.166666666666664,12.375,,
2007-03-20,Hammersmith and Fulham,33.49681385869565,,12.119345238095239,,0.42805782608695647
2007-03-20,Oxford,41.416666666666664,61.583333333333336,36.791666666666664,,
2007-03-20,Reading,,,15.770833333333334,,
2007-03-20,Watford,18.125,66.58333333333333,13.75,,
2007-03-21,Hammersmith and Fulham,53.187421875,,16.825000000000003,,2.6498129166666664
2007-03-21,Oxford,69.04166666666667,48.166666666666664,29.25,,
2007-03-21,Reading,,,17.1,,
2007-03-21,Watford,40.375,44.75,21.541666666666668,,
2007-03-22,Hammersmith and Fulham,79.197421875,,26.89375,,2.239590833333334
2007-03-22,Oxford,83.43478260869566,20.833333333333332,28.791666666666668,,
2007-03-22,Reading,,,26.541666666666668,,
2007-03-22,Watford,51.0,15.0,27.583333333333332,,
2007-03-23,Hammersmith and Fulham,47.49375,,22.331250000000004,,-1.8737170833333334
2007-03-23,Oxford,59.166666666666664,46.333333333333336,26.208333333333332,,
2007-03-23,Reading,,,26.78333333333333,,
2007-03-23,Watford,23.75,43.666666666666664,22.625,,
2007-03-24,Hammersmith and Fulham,38.6165625,,37.60416666666667,,-2.8937287500000006
2007-03-24,Oxford,54.541666666666664,54.22222222222222,41.041666666666664,,
2007-03-24,Reading,,,44.30416666666667,,
2007-03-24,Watford,13.291666666666666,60.083333333333336,37.458333333333336,,
2007-03-25,Hammersmith and Fulham,47.51765625,,69.9125,,-1.06436
2007-03-25,Oxford,45.208333333333336,63.333333333333336,75.29166666666667,,
2007-03-25,Reading,,,78.15000000000002,,
2007-03-25,Watford,17.583333333333332,66.08333333333333,71.875,,
2007-03-26,Hammersmith and Fulham,73.619296875,,56.275000000000006,,2.3282874999999996
2007-03-26,Oxford,75.20833333333333,43.583333333333336,51.75,,
2007-03-26,Reading,99.31111111111112,,57.06666666666667,,
2007-03-26,Watford,45.666666666666664,34.333333333333336,57.041666666666664,,
2007-03-27,Hammersmith and Fulham,107.39484374999999,,85.09375,,7.5746953333333344
2007-03-27,Oxford,88.70833333333333,15.5,67.79166666666667,,
2007-03-27,Reading,58.190909090909095,,74.01249999999997,,
2007-03-27,Watford,60.333333333333336,20.833333333333332,84.16666666666667,,
2007-03-28,Hammersmith and Fulham,110.1121875,,90.51041666666667,,
2007-03-28,Oxford,108.04166666666667,22.5,68.75,,
2007-03-28,Reading,59.99583333333333,,77.12499999999999,,
2007-03-28,Watford,57.65217391304348,9.363636363636363,93.0,,
2007-03-29,Hammersmith and Fulham,87.28171875,,52.15416666666667,,
2007-03-29,Oxford,75.70833333333333,50.083333333333336,23.458333333333332,,
2007-03-29,Reading,39.35454545454546,,31.483333333333324,,
2007-03-29,Watford,50.25,26.75,55.75,,
2007-03-30,Hammersmith and Fulham,55.802091346153844,,68.94239130434784,,
2007-03-30,Oxford,64.41666666666667,46.833333333333336,44.208333333333336,,
2007-03-30,Reading,45.30416666666667,,64.81666666666666,,
2007-03-30,Watford,40.083333333333336,40.0,70.20833333333333,,
2007-03-31,Hammersmith and Fulham,33.93492187500001,,64.2,,
2007-03-31,Oxford,39.208333333333336,95.15789473684211,51.833333333333336,,
2007-03-31,Reading,25.39583333333334,,66.23333333333333,,
2007-03-31,Watford,20.458333333333332,100.5,70.66666666666667,,
2007-04-01,Hammersmith and Fulham,34.39710937499999,,51.22083333333333,,
2007-04-01,Oxford,37.875,95.5,42.833333333333336,,
2007-04-01,Reading,24.22916666666666,,49.06250000000001,,
2007-04-01,Watford,14.5,113.41666666666667,53.083333333333336,,
2007-04-02,Hammersmith and Fulham,50.27085937500001,,60.89166666666667,,
2007-04-02,Oxford,49.125,87.08333333333333,51.5,,
2007-04-02,Reading,51.662499999999994,,58.129166666666656,,
2007-04-02,Watford,37.666666666666664,84.91666666666667,64.79166666666667,,
2007-04-03,Hammersmith and Fulham,36.58279891304348,,20.274485125858124,,
2007-04-03,Oxford,44.958333333333336,71.58333333333333,15.875,,
2007-04-03,Reading,26.27916666666667,,19.2,,
2007-04-03,Watford,26.125,71.41666666666667,21.916666666666668,,
2007-04-04,Hammersmith and Fulham,49.11140625,,19.97916666666667,,
2007-04-04,Oxford,60.958333333333336,46.166666666666664,20.083333333333332,,
2007-04-04,Reading,40.083333333333336,,23.95,,
2007-04-04,Watford,33.625,53.583333333333336,21.541666666666668,,
2007-04-05,Hammersmith and Fulham,97.07929687500001,,38.37500000000001,,
2007-04-05,Oxford,98.20833333333333,28.083333333333332,37.666666666666664,,
2007-04-05,Reading,48.362500000000004,,35.65,,
2007-04-05,Watford,57.25,20.333333333333332,36.208333333333336,,
2007-04-06,Hammersmith and Fulham,61.51078125000001,,33.3625,,
2007-04-06,Oxford,78.5,32.083333333333336,25.166666666666668,,
2007-04-06,Reading,37.3625,,28.887500000000003,,
2007-04-06,Watford,43.875,38.25,31.833333333333332,,
2007-04-07,Hammersmith and Fulham,64.01695312500001,,34.329166666666666,,
2007-04-07,Oxford,97.45833333333333,35.5,36.666666666666664,,
2007-04-07,Reading,43.69166666666666,,36.00416666666667,,
2007-04-07,Watford,49.958333333333336,40.17391304347826,38.083333333333336,,
2007-04-08,Hammersmith and Fulham,71.2246875,,33.583333333333336,,
2007-04-08,Oxford,73.0,56.083333333333336,33.958333333333336,,
2007-04-08,Reading,22.391666666666666,,33.329166666666666,,
2007-04-08,Watford,49.791666666666664,47.416666666666664,36.26086956521739,,
2007-04-09,Hammersmith and Fulham,55.58203125,,30.816666666666663,,
2007-04-09,Oxford,60.958333333333336,52.333333333333336,25.708333333333332,,
2007-04-09,Reading,17.783333333333335,,28.904166666666672,,
2007-04-09,Watford,39.958333333333336,52.083333333333336,30.958333333333332,,
2007-04-10,Hammersmith and Fulham,61.793671875,,16.499999999999996,,
2007-04-10,Oxford,79.375,39.833333333333336,21.695652173913043,,
2007-04-10,Reading,36.986363636363635,,18.912499999999998,,
2007-04-10,Watford,51.333333333333336,41.56521739130435,19.583333333333332,,
2007-04-11,Hammersmith and Fulham,91.91953125,,36.229166666666664,,
2007-04-11,Oxford,97.20833333333333,36.0,31.75,,
2007-04-11,Reading,63.40833333333333,,40.84583333333334,,
2007-04-11,Watford,63.583333333333336,27.0,35.958333333333336,,
2007-04-12,Hammersmith and Fulham,72.70860733695652,,55.554166666666674,,
2007-04-12,Oxford,90.0909090909091,38.166666666666664,32.78260869565217,,
2007-04-12,Reading,65.0695652173913,,54.395833333333336,,
2007-04-12,Watford,57.291666666666664,34.916666666666664,53.041666666666664,,
2007-04-13,Hammersmith and Fulham,55.73742187500001,,51.87083333333333,,
2007-04-13,Oxford,71.08333333333333,24.416666666666668,35.875,,
2007-04-13,Reading,52.51739130434784,,63.300000000000004,,
2007-04-13,Watford,50.041666666666664,24.583333333333332,52.583333333333336,,
2007-04-14,Hammersmith and Fulham,53.22328125,,46.854166666666664,,
2007-04-14,Oxford,92.25,50.583333333333336,36.666666666666664,,
2007-04-14,Reading,39.975000000000016,,47.32083333333333,,
2007-04-14,Watford,40.25,44.083333333333336,45.75,,
2007-04-15,Hammersmith and Fulham,58.044375,,44.912499999999994,,
2007-04-15,Oxford,116.125,54.5,37.0,,
2007-04-15,Reading,30.212500000000002,,44.94166666666666,,
2007-04-15,Watford,56.125,52.583333333333336,46.72222222222222,,
2007-04-16,Hammersmith and Fulham,59.666015625,,52.94583333333333,,
2007-04-16,Oxford,91.95833333333333,35.0,39.291666666666664,,
2007-04-16,Reading,40.24583333333334,,63.179166666666674,,
2007-04-16,Watford,51.833333333333336,48.666666666666664,50.458333333333336,,
2007-04-17,Hammersmith and Fulham,45.358125,,32.391666666666666,,
2007-04-17,Oxford,86.20833333333333,51.916666666666664,29.25,,
2007-04-17,Reading,37.225,,27.55652173913044,,
2007-04-17,Watford,49.916666666666664,40.166666666666664,35.416666666666664,,
2007-04-18,Hammersmith and Fulham,63.084609375,,23.229166666666668,,
2007-04-18,Oxford,99.29166666666667,45.333333333333336,29.583333333333332,,
2007-04-18,Reading,44.849999999999994,,22.55416666666667,,
2007-04-18,Watford,61.333333333333336,38.833333333333336,26.583333333333332,,
2007-04-19,Hammersmith and Fulham,71.08506114130437,,30.32916666666667,,
2007-04-19,Oxford,119.29166666666667,52.916666666666664,31.25,,
2007-04-19,Reading,41.487500000000004,,25.65416666666667,,
2007-04-19,Watford,54.666666666666664,40.333333333333336,31.38095238095238,,
2007-04-20,Hammersmith and Fulham,71.451796875,,33.62916666666667,,
2007-04-20,Oxford,77.58333333333333,45.916666666666664,31.541666666666668,,
2007-04-20,Reading,77.47500000000001,,40.37083333333333,,
2007-04-20,Watford,42.875,57.916666666666664,27.166666666666668,,
2007-04-21,Hammersmith and Fulham,77.245078125,,33.204166666666666,,
2007-04-21,Oxford,77.70833333333333,54.333333333333336,32.125,,
2007-04-21,Reading,47.49583333333333,,34.10000000000001,,
2007-04-21,Watford,56.416666666666664,49.0,32.91304347826087,,
2007-04-22,Hammersmith and Fulham,75.4003125,,39.77916666666666,,
2007-04-22,Oxford,62.041666666666664,72.41666666666667,23.625,,
2007-04-22,Reading,37.56666666666667,,31.349999999999998,,
2007-04-22,Watford,47.625,74.41666666666667,37.5,,
2007-04-23,Hammersmith and Fulham,71.20857676630435,,32.199999999999996,,
2007-04-23,Oxford,49.333333333333336,40.583333333333336,21.0,,
2007-04-23,Reading,42.42916666666667,,36.362500000000004,,
2007-04-23,Watford,40.333333333333336,38.25,32.125,,
2007-04-24,Hammersmith and Fulham,80.50031250000002,,32.0875,,
2007-04-24,Oxford,53.875,52.666666666666664,17.208333333333332,,
2007-04-24,Reading,47.43478260869565,,40.20416666666667,,
2007-04-24,Watford,42.958333333333336,54.583333333333336,29.125,,
2007-04-25,Hammersmith and Fulham,77.39249999999998,,28.00833333333334,,
2007-04-25,Oxford,58.91304347826087,61.75,22.041666666666668,,
2007-04-25,Reading,34.10833333333333,,26.104166666666668,,
2007-04-25,Watford,40.52173913043478,58.69565217391305,21.52173913043478,,
2007-04-26,Hammersmith and Fulham,36.743906249999995,,15.512500000000001,,
2007-04-26,Oxford,56.75,48.583333333333336,21.791666666666668,,
2007-04-26,Reading,44.824999999999996,,23.183333333333337,,
2007-04-26,Watford,31.916666666666668,54.333333333333336,20.333333333333332,,
2007-04-27,Hammersmith and Fulham,36.522860054347824,,28.569565217391304,,
2007-04-27,Oxford,51.25,60.833333333333336,30.875,,
2007-04-27,Reading,45.88260869565218,,38.06666666666666,,
2007-04-27,Watford,30.5,62.666666666666664,30.791666666666668,,
2007-04-28,Hammersmith and Fulham,27.679453125000002,,20.183333333333334,,
2007-04-28,Oxford,51.52173913043478,64.5,30.5,,
2007-04-28,Reading,42.737500000000004,,31.541666666666668,,
2007-04-28,Watford,22.666666666666668,79.33333333333333,24.347826086956523,,
2007-04-29,Hammersmith and Fulham,30.994453124999996,,31.524999999999995,,
2007-04-29,Oxford,41.916666666666664,63.416666666666664,33.833333333333336,,
2007-04-29,Reading,33.714285714285715,,39.49583333333333,,
2007-04-29,Watford,18.375,81.0,32.041666666666664,,
2007-04-30,Hammersmith and Fulham,43.298203125,,28.825,,
2007-04-30,Oxford,58.78260869565217,63.083333333333336,28.541666666666668,,
2007-04-30,Reading,57.41666666666665,,33.21,,
2007-04-30,Watford,29.708333333333332,72.41666666666667,27.166666666666668,,
2007-05-01,Hammersmith and Fulham,49.641328125,,28.704166666666666,,
2007-05-01,Oxford,73.82608695652173,68.08333333333333,32.583333333333336,,
2007-05-01,Reading,69.37083333333332,,41.87083333333334,,
2007-05-01,Watford,32.65217391304348,82.75,27.75,,
2007-05-02,Hammersmith and Fulham,35.951015625,,20.562499999999996,,
2007-05-02,Oxford,48.458333333333336,60.083333333333336,31.25,,
2007-05-02,Reading,51.04583333333334,,32.079166666666666,,
2007-05-02,Watford,29.583333333333332,74.52173913043478,21.375,,
2007-05-03,Hammersmith and Fulham,30.444609375,,18.141666666666666,,
2007-05-03,Oxford,60.458333333333336,64.58333333333333,27.333333333333332,,
2007-05-03,Reading,45.599999999999994,,25.987499999999994,,
2007-05-03,Watford,26.583333333333332,82.91666666666667,20.833333333333332,,
2007-05-04,Hammersmith and Fulham,30.356953125,,19.7875,,
2007-05-04,Oxford,61.0,72.91666666666667,24.708333333333332,,
2007-05-04,Reading,41.50833333333333,,29.095833333333335,,
2007-05-04,Watford,24.875,98.5,21.583333333333332,,
2007-05-05,Hammersmith and Fulham,45.373716032608705,,16.487499999999997,,
2007-05-05,Oxford,68.58333333333333,60.083333333333336,23.666666666666668,,
2007-05-05,Reading,41.05833333333333,,26.75833333333334,,
2007-05-05,Watford,32.75,73.33333333333333,21.791666666666668,,
2007-05-06,Hammersmith and Fulham,48.087421875,,28.091666666666658,,
2007-05-06,Oxford,31.125,67.41666666666667,23.916666666666668,,
2007-05-06,Reading,16.25416666666667,,29.412500000000005,,
2007-05-06,Watford,21.208333333333332,67.41666666666667,28.958333333333332,,
2007-05-07,Hammersmith and Fulham,32.10609374999999,,6.654166666666666,,
2007-05-07,Oxford,30.541666666666668,51.666666666666664,10.869565217391305,,
